x;y
2.967843150390037;0.142809364548495
3.1337402238589047;0.14749163879598665
3.2494587155918424;0.15418060200668898
3.3694503022121594;0.16086956521739132
3.5577964903394963;0.16755852842809366
4.585823366142806;0.1682274247491639
5.112830759482941;0.1622073578595318
5.301630411562775;0.1545150501672241
5.497401800103736;0.1451505016722408
5.80469663480544;0.137123745819398
6.241307649397463;0.12976588628762542
6.710759170575143;0.12173913043478263
6.833538873292305;0.11505016722408028
7.618855973704608;0.10602006688963211
9.643883791544459;0.10869565217391305
9.820327790631257;0.11337792642140469
10.752168531898922;0.1193979933110368
11.353195339077613;0.12608695652173915
12.430488295695174;0.13377926421404684
12.889504440725371;0.1411371237458194
13.125330147352265;0.148494983277592
13.125330147352265;0.15518394648829434
13.125330147352265;0.1642140468227425
13.36547050891115;0.17123745819397995
14.370779141993753;0.17859531772575252
17.863580192457366;0.1762541806020067
19.558636830395095;0.17090301003344482
20.651929314796273;0.16287625418060203
21.414535638539558;0.15585284280936457
21.414535638539558;0.14816053511705687
21.80633487506329;0.14214046822742477
22.611569515367442;0.13244147157190636
23.025269621793303;0.12307692307692308
23.87551542458583;0.11438127090301005
24.312340619997876;0.10535117056856189
25.210113627991237;0.09899665551839466
24.757157946593413;0.09163879598662208
26.14103837511491;0.08394648829431439
26.619313461261303;0.07591973244147159
27.602275220902722;0.06923076923076923
28.62153445389273;0.06287625418060201
29.678431503900377;0.054849498327759205
30.774356208980617;0.048494983277591976
31.910749729235523;0.042474916387959874
33.08910644196496;0.03678929765886288
34.9387277474913;0.030434782608695657
42.650218442334186;0.025752508361204015
51.12830759482942;0.023745819397993313
61.29168695925734;0.02040133779264214
72.15521357901018;0.015719063545150503
86.4983601297668;0.011371237458193982
107.52168531898921;0.009364548494983279
133.65470508911145;0.006688963210702342
175.42621300415917;0.004682274247491639
234.46538763970537;0.004013377926421405
343.1097590679882;0.0023411371237458197